"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80"
"610" 0 0.0252100840336134 0 0 0 0 0 0 0.0336134453781513 0 0 0 0 0 0 0.0168067226890756 0 0.0168067226890756 0 0 0.00840336134453781 0 0.0168067226890756 0 0.00840336134453781 0.0504201680672269 0 0.0252100840336134 0 0 0 0 0.0252100840336134 0 0.00840336134453781 0 0 0 0.109243697478992 0.00840336134453781 0.0168067226890756 0.0168067226890756 0 0 0 0.00840336134453781 0 0 0 0 0 0 0 0 0.00840336134453781 0.0168067226890756 0 0.00840336134453781 0 0 0.0168067226890756 0 0 0 0 0 0.0420168067226891 0.0336134453781513 0 0 0.0588235294117647 0 0.0168067226890756 0.0336134453781513 0.260504201680672 0.0588235294117647 0 0.0336134453781513 0 0.0168067226890756
"611" 0 0.0232558139534884 0 0 0 0 0.00775193798449612 0.0697674418604651 0 0 0.00775193798449612 0.0155038759689922 0.00775193798449612 0 0.00775193798449612 0 0 0.0232558139534884 0 0 0.062015503875969 0.0155038759689922 0.0232558139534884 0.00775193798449612 0 0 0.00775193798449612 0 0.0232558139534884 0.0465116279069767 0.0155038759689922 0 0.0155038759689922 0 0.0387596899224806 0 0 0 0 0.0310077519379845 0.0387596899224806 0.0542635658914729 0.00775193798449612 0 0 0.0155038759689922 0 0 0.0155038759689922 0 0 0.0155038759689922 0.0387596899224806 0.0232558139534884 0 0 0.0542635658914729 0.00775193798449612 0 0.00775193798449612 0 0.00775193798449612 0.00775193798449612 0 0.00775193798449612 0.0155038759689922 0 0.0775193798449612 0.0697674418604651 0 0 0.00775193798449612 0.0542635658914729 0 0 0 0.0155038759689922 0 0.00775193798449612 0
"612" 0 0.0142857142857143 0 0.0142857142857143 0 0 0 0 0 0.0142857142857143 0.0142857142857143 0.0142857142857143 0 0.0142857142857143 0 0 0 0 0.0142857142857143 0.0142857142857143 0 0 0 0 0 0 0.542857142857143 0.0142857142857143 0 0 0 0.0142857142857143 0.0142857142857143 0.0428571428571429 0 0.0142857142857143 0 0.0142857142857143 0 0 0 0.0142857142857143 0 0 0 0 0 0 0 0 0.0142857142857143 0 0 0 0 0.0142857142857143 0.0285714285714286 0.0142857142857143 0.0142857142857143 0 0 0.0285714285714286 0.0142857142857143 0.0142857142857143 0 0 0.0142857142857143 0 0.0428571428571429 0 0 0 0 0 0 0 0 0.0142857142857143 0 0
"613" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125 0.125 0 0 0 0.125 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"614" 0 0 0 0.0588235294117647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0588235294117647 0 0 0 0 0 0 0 0 0 0 0.705882352941177 0 0 0 0 0 0 0.117647058823529 0 0 0 0 0.0588235294117647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"615" 0 0 0 0 0 0 0 0 0 0.0384615384615385 0 0 0 0 0 0.0384615384615385 0 0.0384615384615385 0.0384615384615385 0 0.153846153846154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0384615384615385 0 0 0 0 0 0 0 0 0 0 0.0384615384615385 0 0 0 0 0.115384615384615 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0.115384615384615 0 0 0 0.0384615384615385 0.153846153846154 0 0 0 0 0 0 0 0 0.0384615384615385 0.0769230769230769 0
"616" 0 0 0.0604651162790698 0 0 0 0.111627906976744 0 0 0.00465116279069767 0.00465116279069767 0 0.027906976744186 0.116279069767442 0.00930232558139535 0 0.027906976744186 0.0325581395348837 0 0.00465116279069767 0.00930232558139535 0.00465116279069767 0 0.00465116279069767 0 0 0 0.00465116279069767 0.0651162790697674 0.00465116279069767 0 0 0.00930232558139535 0.181395348837209 0.0232558139534884 0.00465116279069767 0.00930232558139535 0.00465116279069767 0.00465116279069767 0.00930232558139535 0.00465116279069767 0.00930232558139535 0 0 0 0 0.00465116279069767 0 0 0.00465116279069767 0 0 0.013953488372093 0.00930232558139535 0 0 0 0 0.0232558139534884 0.0465116279069767 0.00465116279069767 0 0.0558139534883721 0 0 0 0 0.00465116279069767 0 0 0 0.00465116279069767 0.0418604651162791 0 0 0 0.0186046511627907 0.00930232558139535 0 0.00465116279069767
"617" 0 0 0 0 0 0.0476190476190476 0 0.0476190476190476 0.0476190476190476 0 0 0 0 0 0 0 0 0 0 0.285714285714286 0.0476190476190476 0 0 0 0 0.0476190476190476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0476190476190476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.380952380952381 0 0 0 0 0.0476190476190476 0 0 0 0
"618" 0 0.0124223602484472 0 0 0 0.0062111801242236 0 0 0 0 0.0248447204968944 0.0124223602484472 0 0.0124223602484472 0.0496894409937888 0 0 0 0 0 0.0124223602484472 0 0 0 0.0186335403726708 0.0186335403726708 0 0 0.0186335403726708 0 0.062111801242236 0 0 0.0062111801242236 0.0248447204968944 0.0124223602484472 0.0124223602484472 0.173913043478261 0 0.0062111801242236 0 0.0186335403726708 0.0124223602484472 0 0 0 0.0869565217391304 0 0.0062111801242236 0.0248447204968944 0.0186335403726708 0 0.0186335403726708 0.0186335403726708 0 0.031055900621118 0.0124223602484472 0 0 0 0.0062111801242236 0.0186335403726708 0.0124223602484472 0 0.0062111801242236 0 0 0.0124223602484472 0 0.0186335403726708 0.0372670807453416 0.111801242236025 0.0062111801242236 0.0124223602484472 0.0186335403726708 0 0 0 0 0.0062111801242236
"619" 0 0 0 0 0 0 0 0 0.0238095238095238 0 0 0.0238095238095238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667 0 0.0476190476190476 0 0 0 0 0.0238095238095238 0.0714285714285714 0.0714285714285714 0 0 0 0 0 0 0.0238095238095238 0.0238095238095238 0 0 0 0 0 0 0 0 0 0 0.0238095238095238 0 0 0.0238095238095238 0 0.0952380952380952 0 0.285714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0.0238095238095238 0 0 0 0.0714285714285714
"620" 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.125 0 0 0.025 0 0.05 0 0 0 0.075 0 0 0 0 0 0.05 0.125 0 0.025 0 0.025 0 0 0 0 0 0 0.025 0 0 0 0 0.025 0 0.05 0 0 0 0 0 0 0 0 0.025 0 0 0 0.025 0 0.025 0.05 0 0 0 0 0.025 0 0 0 0.025 0 0 0 0.125 0 0.025 0.025
"621" 0 0 0.0296296296296296 0 0.037037037037037 0.00740740740740741 0.00740740740740741 0 0.0666666666666667 0 0.0666666666666667 0 0 0.00740740740740741 0.162962962962963 0 0.0148148148148148 0.00740740740740741 0 0 0 0 0.00740740740740741 0.00740740740740741 0.00740740740740741 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0148148148148148 0 0 0.00740740740740741 0.22962962962963 0 0.0518518518518519 0 0.0222222222222222 0 0 0 0 0 0 0 0 0 0.00740740740740741 0 0 0.0814814814814815 0 0.00740740740740741 0 0.00740740740740741 0.0148148148148148 0 0.0518518518518519 0.0148148148148148 0 0.00740740740740741 0.0222222222222222 0.0148148148148148 0 0 0 0 0 0 0.0148148148148148 0
"622" 0.0975609756097561 0 0 0.00609756097560976 0.0182926829268293 0 0.0121951219512195 0.00609756097560976 0 0 0.024390243902439 0.0304878048780488 0 0.0121951219512195 0.0365853658536585 0 0 0 0.00609756097560976 0 0.0121951219512195 0.0182926829268293 0 0 0 0.0304878048780488 0.0121951219512195 0.115853658536585 0 0 0.0182926829268293 0.024390243902439 0.0182926829268293 0.0121951219512195 0 0.0121951219512195 0.0121951219512195 0 0.00609756097560976 0 0.00609756097560976 0.024390243902439 0 0.0121951219512195 0.0121951219512195 0.0121951219512195 0.0121951219512195 0.146341463414634 0 0 0 0.00609756097560976 0 0 0 0.0609756097560976 0.0182926829268293 0 0.024390243902439 0.0121951219512195 0 0 0 0.0121951219512195 0 0 0 0 0.024390243902439 0 0.0365853658536585 0 0 0 0 0.0304878048780488 0 0.00609756097560976 0 0
"623" 0 0 0.00766283524904215 0.00383141762452107 0 0 0.0766283524904215 0 0.00766283524904215 0 0.0306513409961686 0.00766283524904215 0 0.222222222222222 0 0.0153256704980843 0.00383141762452107 0 0 0 0 0 0.00383141762452107 0.00766283524904215 0 0 0 0 0.0804597701149425 0.00383141762452107 0 0 0 0.0229885057471264 0.10727969348659 0.00766283524904215 0 0 0 0.0114942528735632 0.0689655172413793 0.0229885057471264 0 0.00766283524904215 0 0 0.00766283524904215 0.00383141762452107 0 0.00383141762452107 0 0 0 0 0.00383141762452107 0 0 0 0.0498084291187739 0.053639846743295 0 0 0.0114942528735632 0.0229885057471264 0.00383141762452107 0.0306513409961686 0.00766283524904215 0.0114942528735632 0 0 0.00383141762452107 0.0306513409961686 0.0153256704980843 0 0 0 0 0.0191570881226054 0 0
"624" 0 0 0 0.00775193798449612 0.0387596899224806 0 0 0 0.0193798449612403 0 0 0 0.0193798449612403 0.189922480620155 0.0155038759689922 0.00387596899224806 0 0 0 0.0116279069767442 0 0 0 0.0348837209302326 0.0232558139534884 0 0.00775193798449612 0 0 0.00387596899224806 0 0 0 0.0116279069767442 0.0387596899224806 0.0155038759689922 0 0 0 0.00387596899224806 0.147286821705426 0.00775193798449612 0.205426356589147 0.00775193798449612 0.0155038759689922 0.00387596899224806 0.0271317829457364 0.00387596899224806 0 0.00387596899224806 0.00387596899224806 0.00387596899224806 0 0.00387596899224806 0 0.00775193798449612 0 0 0.0232558139534884 0.0232558139534884 0.0271317829457364 0.0116279069767442 0 0.0155038759689922 0.00775193798449612 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00387596899224806 0
"625" 0 0.0375 0.0625 0 0.00625 0 0.03125 0.05625 0 0 0.00625 0 0.0125 0.01875 0 0.0125 0.05 0 0.00625 0 0.05 0 0 0 0.0875 0 0.0125 0 0.05625 0 0.00625 0.04375 0.00625 0.03125 0.1 0.00625 0.03125 0.00625 0 0.00625 0.05 0 0 0 0 0.00625 0 0 0 0.00625 0 0 0.0125 0.00625 0 0.00625 0 0 0.13125 0 0 0 0 0 0.0125 0 0.00625 0 0 0.00625 0 0 0 0 0 0 0.00625 0.00625 0 0
"626" 0 0 0.0103092783505155 0 0 0 0 0.0103092783505155 0 0 0 0.0206185567010309 0.0103092783505155 0.206185567010309 0 0 0 0 0 0.0103092783505155 0 0 0.0103092783505155 0 0 0 0 0 0.257731958762887 0 0 0 0 0.0309278350515464 0 0.0618556701030928 0 0 0 0.0206185567010309 0 0 0 0.0103092783505155 0 0 0 0 0 0 0 0 0.0309278350515464 0 0 0.0309278350515464 0 0 0.0412371134020619 0.0103092783505155 0 0 0.0103092783505155 0 0 0.0103092783505155 0 0 0.0103092783505155 0.0206185567010309 0 0.0103092783505155 0.154639175257732 0 0 0 0 0 0.0103092783505155 0
"627" 0.0122699386503067 0 0.153374233128834 0.0184049079754601 0 0 0 0 0 0 0.0184049079754601 0 0 0 0.214723926380368 0 0.049079754601227 0.0184049079754601 0 0 0 0 0 0.0245398773006135 0.0184049079754601 0 0 0 0 0 0 0 0.0184049079754601 0 0.00613496932515337 0 0 0 0 0 0 0 0 0.220858895705521 0 0 0.00613496932515337 0 0 0 0 0 0 0 0.00613496932515337 0.0122699386503067 0 0.0122699386503067 0 0 0 0 0.00613496932515337 0 0 0 0 0 0.00613496932515337 0 0 0 0.00613496932515337 0 0.171779141104294 0 0 0 0 0
"628" 0.00769230769230769 0 0.00769230769230769 0.00769230769230769 0.0230769230769231 0 0 0 0.0230769230769231 0 0.0153846153846154 0.00769230769230769 0 0 0.00769230769230769 0 0 0.00769230769230769 0.0769230769230769 0 0 0 0.0461538461538462 0.0307692307692308 0.0461538461538462 0 0.00769230769230769 0.0153846153846154 0 0 0.123076923076923 0.00769230769230769 0 0 0 0 0 0 0 0 0 0 0 0.123076923076923 0 0.00769230769230769 0.00769230769230769 0 0.00769230769230769 0 0 0.0153846153846154 0.00769230769230769 0 0.00769230769230769 0 0 0.0692307692307692 0 0 0.0461538461538462 0.00769230769230769 0.00769230769230769 0 0.0230769230769231 0.0153846153846154 0 0 0 0 0 0.00769230769230769 0 0.161538461538462 0 0.00769230769230769 0 0 0.00769230769230769 0.00769230769230769
"629" 0 0 0.0277777777777778 0 0 0 0 0.0277777777777778 0 0.0694444444444444 0.0138888888888889 0 0 0 0 0.0138888888888889 0 0.0138888888888889 0.0416666666666667 0 0 0 0 0 0 0.0138888888888889 0.0555555555555556 0 0.0277777777777778 0 0.0277777777777778 0.0138888888888889 0 0 0.0138888888888889 0 0 0 0.0555555555555556 0 0 0.0138888888888889 0.0138888888888889 0 0.0138888888888889 0.0138888888888889 0 0 0 0.0138888888888889 0 0 0 0 0 0 0 0 0.0277777777777778 0 0.0277777777777778 0.194444444444444 0.0138888888888889 0.0138888888888889 0 0 0 0.0972222222222222 0.0277777777777778 0.0416666666666667 0.0138888888888889 0.0138888888888889 0 0 0.0138888888888889 0 0 0 0 0.0277777777777778
"630" 0 0 0.0232558139534884 0 0.0232558139534884 0 0 0.0697674418604651 0 0.0697674418604651 0 0 0 0 0 0.0232558139534884 0 0 0 0 0 0.0697674418604651 0 0 0.0465116279069767 0 0 0 0 0 0 0 0 0 0.0232558139534884 0 0 0.0465116279069767 0 0 0 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0.0930232558139535 0 0 0 0 0 0 0.0465116279069767 0 0 0 0 0 0 0 0 0 0.232558139534884 0.0697674418604651 0 0.0232558139534884 0 0 0 0 0.0232558139534884 0.0232558139534884 0
"631" 0 0.03125 0 0 0 0.03125 0 0 0 0 0.078125 0 0.015625 0 0 0.03125 0 0.09375 0 0.015625 0 0.015625 0.0625 0 0.09375 0 0 0 0 0 0 0 0.015625 0 0.0625 0 0 0 0 0.046875 0 0 0 0.015625 0 0.03125 0.03125 0 0.0625 0 0 0 0 0.03125 0.015625 0 0 0 0 0 0.09375 0 0 0 0 0 0 0 0.015625 0.015625 0 0 0.0625 0 0.015625 0.015625 0 0 0 0
"632" 0 0 0 0 0 0.127906976744186 0 0.0232558139534884 0 0.0813953488372093 0.0116279069767442 0 0.0116279069767442 0 0 0.0348837209302326 0 0 0.0116279069767442 0.0116279069767442 0.0116279069767442 0 0.0116279069767442 0 0 0.0116279069767442 0 0.0116279069767442 0.0116279069767442 0.0232558139534884 0 0 0 0 0.0348837209302326 0 0 0.0232558139534884 0.0116279069767442 0 0 0.0232558139534884 0 0 0 0 0 0.0116279069767442 0.0232558139534884 0 0 0.0116279069767442 0.0232558139534884 0.0813953488372093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0348837209302326 0.186046511627907 0.0465116279069767 0.0232558139534884 0 0 0 0 0 0.0116279069767442 0.0581395348837209 0
"633" 0 0.00584795321637427 0.0175438596491228 0 0.0175438596491228 0 0 0 0 0 0.0584795321637427 0.0175438596491228 0.0350877192982456 0.0233918128654971 0.0292397660818713 0.0292397660818713 0.0467836257309941 0.0116959064327485 0.0233918128654971 0 0.00584795321637427 0.0116959064327485 0 0.00584795321637427 0.385964912280702 0 0 0 0 0 0 0.0116959064327485 0 0 0.0175438596491228 0 0.0116959064327485 0 0 0.0175438596491228 0.0409356725146199 0 0 0 0 0 0 0.00584795321637427 0 0 0 0 0 0.00584795321637427 0.0116959064327485 0.00584795321637427 0 0.0116959064327485 0.0467836257309941 0.00584795321637427 0.0584795321637427 0 0 0 0 0 0 0.00584795321637427 0 0.00584795321637427 0 0 0.00584795321637427 0 0 0 0.00584795321637427 0 0 0
"634" 0 0 0.00630914826498423 0 0.00946372239747634 0.00315457413249211 0.0441640378548896 0.0157728706624606 0.0315457413249211 0.00315457413249211 0.0441640378548896 0.0157728706624606 0 0.00315457413249211 0.0157728706624606 0 0.00630914826498423 0 0.00630914826498423 0.00630914826498423 0.00630914826498423 0.00946372239747634 0.0252365930599369 0.0126182965299685 0.315457413249211 0.00315457413249211 0 0 0 0.0157728706624606 0 0 0.00630914826498423 0.00315457413249211 0 0.00315457413249211 0.00315457413249211 0.0157728706624606 0.00315457413249211 0 0 0.00315457413249211 0 0.0220820189274448 0.00315457413249211 0 0 0 0 0 0.00630914826498423 0 0 0 0.028391167192429 0.00630914826498423 0.0126182965299685 0.00315457413249211 0.00315457413249211 0.0157728706624606 0.0347003154574132 0 0.00946372239747634 0 0 0.00315457413249211 0.0441640378548896 0.0157728706624606 0.00630914826498423 0.00315457413249211 0.00315457413249211 0.00315457413249211 0.00315457413249211 0.00315457413249211 0.0315457413249211 0.0694006309148265 0 0.00315457413249211 0.00946372239747634 0.0189274447949527
"635" 0.00167785234899329 0 0.0671140939597315 0.00838926174496644 0 0 0.00167785234899329 0.00838926174496644 0.00167785234899329 0.00167785234899329 0.00671140939597315 0 0 0 0.0453020134228188 0.00503355704697987 0.0134228187919463 0 0 0.0335570469798658 0.00838926174496644 0.00671140939597315 0.00167785234899329 0.0352348993288591 0.0184563758389262 0 0 0.00167785234899329 0 0 0.0201342281879195 0.0100671140939597 0.00335570469798658 0 0.00167785234899329 0.00167785234899329 0 0.00671140939597315 0 0 0.00671140939597315 0.0201342281879195 0.00167785234899329 0.075503355704698 0 0.00335570469798658 0 0.00671140939597315 0 0.0285234899328859 0.00167785234899329 0 0.00503355704697987 0 0 0 0.00335570469798658 0 0 0.00167785234899329 0.00838926174496644 0 0 0 0.00838926174496644 0.00167785234899329 0.0570469798657718 0 0 0 0.00167785234899329 0.00167785234899329 0 0 0.429530201342282 0.00671140939597315 0.00671140939597315 0.00335570469798658 0 0.0100671140939597
"636" 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.05 0 0 0 0 0 0 0 0 0 0.05 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0.05 0 0.2 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.1 0 0.05 0.05
"637" 0 0 0 0 0 0 0.115384615384615 0 0.0384615384615385 0 0 0 0 0 0 0 0 0.0384615384615385 0 0.0769230769230769 0 0 0 0.0384615384615385 0 0 0 0 0 0.115384615384615 0 0 0.153846153846154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0384615384615385 0 0 0 0.0384615384615385 0 0 0 0 0 0 0.0384615384615385 0 0.0769230769230769 0 0 0 0 0 0 0 0.192307692307692 0 0 0.0384615384615385 0 0 0 0
"638" 0 0 0 0.0151515151515152 0 0 0 0.0151515151515152 0 0 0 0 0 0.0757575757575758 0.0151515151515152 0 0.0151515151515152 0.0151515151515152 0 0.0606060606060606 0.0757575757575758 0 0.0151515151515152 0 0 0 0.0757575757575758 0 0.0151515151515152 0 0 0.0151515151515152 0.0151515151515152 0.196969696969697 0.0303030303030303 0 0 0 0 0 0 0 0 0 0 0.0151515151515152 0.0757575757575758 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0.0151515151515152 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0.0151515151515152 0 0 0 0 0.0151515151515152 0.0151515151515152 0.0151515151515152
"639" 0 0.0535714285714286 0 0 0.0178571428571429 0 0 0 0 0.125 0 0 0 0 0 0.142857142857143 0 0 0 0.0178571428571429 0.0178571428571429 0 0 0.0714285714285714 0 0 0 0.0178571428571429 0.0178571428571429 0.0535714285714286 0 0.0178571428571429 0 0 0 0 0 0.0535714285714286 0.0357142857142857 0 0 0 0 0 0 0 0 0.107142857142857 0.0178571428571429 0 0 0 0.0178571428571429 0.0714285714285714 0.0178571428571429 0 0 0 0 0 0 0 0 0.0357142857142857 0.0178571428571429 0.0178571428571429 0 0.0178571428571429 0 0 0 0 0 0 0 0 0.0357142857142857 0 0 0
"640" 0 0 0 0 0.0212765957446809 0 0.0212765957446809 0.0425531914893617 0 0 0 0.0638297872340425 0 0 0.0212765957446809 0 0 0 0 0.0638297872340425 0.0425531914893617 0.0638297872340425 0 0 0 0.0638297872340425 0.0425531914893617 0.0212765957446809 0 0.0212765957446809 0 0 0 0 0.0212765957446809 0.148936170212766 0 0 0 0 0 0 0 0 0 0 0.0212765957446809 0 0 0 0 0 0 0 0 0 0 0.0212765957446809 0 0.0425531914893617 0 0 0 0.0425531914893617 0 0 0 0 0 0 0.0425531914893617 0 0.0638297872340425 0.0212765957446809 0 0 0 0 0.0851063829787234 0
"641" 0.0131578947368421 0 0.0789473684210526 0 0 0 0 0.0131578947368421 0 0.0263157894736842 0.0131578947368421 0 0 0.0263157894736842 0.0263157894736842 0.0394736842105263 0 0.0131578947368421 0.0394736842105263 0.0263157894736842 0 0 0.0394736842105263 0 0.0789473684210526 0 0 0 0 0 0 0.0526315789473684 0 0 0.0131578947368421 0.0263157894736842 0 0.0657894736842105 0 0 0 0 0 0 0 0 0.0131578947368421 0.0263157894736842 0 0 0 0 0 0 0.0131578947368421 0.0131578947368421 0 0.0263157894736842 0.0131578947368421 0.171052631578947 0 0 0 0.0263157894736842 0 0 0.0131578947368421 0 0 0 0 0 0.0131578947368421 0 0 0 0 0.0657894736842105 0.0131578947368421 0
"642" 0.160919540229885 0 0.0344827586206897 0 0.0574712643678161 0 0 0 0.0114942528735632 0.0114942528735632 0 0.229885057471264 0.0114942528735632 0 0.0574712643678161 0 0 0.0114942528735632 0.0114942528735632 0 0 0.0114942528735632 0 0.0344827586206897 0 0.0229885057471264 0 0.0114942528735632 0 0 0.0114942528735632 0 0.0344827586206897 0 0 0 0 0.0229885057471264 0 0 0 0 0 0 0.0229885057471264 0 0.0114942528735632 0 0.0574712643678161 0 0 0 0.0114942528735632 0 0.0114942528735632 0 0 0 0 0.0459770114942529 0 0 0 0.0229885057471264 0 0.0344827586206897 0 0 0 0 0 0.0114942528735632 0 0 0 0 0 0.0114942528735632 0.0114942528735632 0
"643" 0.52 0 0 0 0 0 0 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0.04 0 0.08 0 0.04 0 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04
"644" 0 0.0412371134020619 0 0.0206185567010309 0 0 0 0.0721649484536082 0.0206185567010309 0 0 0 0 0 0.0103092783505155 0 0 0 0.0103092783505155 0 0.0309278350515464 0 0.0103092783505155 0 0 0 0.0103092783505155 0.0103092783505155 0.0206185567010309 0 0.0309278350515464 0.0412371134020619 0 0 0 0.0103092783505155 0 0 0 0 0.0103092783505155 0.0103092783505155 0 0.0206185567010309 0 0.0206185567010309 0.0103092783505155 0 0 0 0 0.0103092783505155 0 0.0206185567010309 0.0515463917525773 0.0206185567010309 0 0.0103092783505155 0 0 0 0 0.0309278350515464 0 0.185567010309278 0.0103092783505155 0 0 0.0618556701030928 0 0.0103092783505155 0.0618556701030928 0 0.0824742268041237 0 0.0103092783505155 0 0 0.0103092783505155 0.0103092783505155
"645" 0.0422535211267606 0 0 0 0 0.0140845070422535 0.0140845070422535 0 0 0 0 0 0 0 0 0 0 0 0.0422535211267606 0 0 0 0 0.0140845070422535 0 0.0140845070422535 0.0422535211267606 0.0422535211267606 0.0140845070422535 0 0 0.028169014084507 0 0.112676056338028 0 0.23943661971831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.028169014084507 0 0 0 0.028169014084507 0.0704225352112676 0 0.0563380281690141 0 0 0 0 0.0704225352112676 0 0 0 0.0140845070422535 0 0.0140845070422535 0 0 0.0140845070422535 0.0140845070422535 0.0140845070422535 0 0 0.0422535211267606 0.0140845070422535 0
"646" 0.010989010989011 0.021978021978022 0 0 0 0.032967032967033 0 0 0.0879120879120879 0 0 0 0.010989010989011 0 0 0 0 0.0879120879120879 0 0.0659340659340659 0.010989010989011 0 0 0 0 0.010989010989011 0 0.0769230769230769 0 0 0.043956043956044 0 0.021978021978022 0 0 0.010989010989011 0 0 0.0549450549450549 0 0.032967032967033 0 0.010989010989011 0 0 0 0.010989010989011 0 0.010989010989011 0 0 0 0 0.010989010989011 0 0 0 0 0 0 0 0 0 0.021978021978022 0 0 0 0 0.043956043956044 0 0.021978021978022 0.032967032967033 0 0 0 0 0.21978021978022 0 0.010989010989011 0.021978021978022
"647" 0 0.0408163265306122 0 0 0 0.224489795918367 0 0 0 0 0 0 0 0 0 0.0408163265306122 0 0 0 0 0.0816326530612245 0.0204081632653061 0.0816326530612245 0 0 0 0 0 0 0.0612244897959184 0 0 0 0 0 0 0 0 0.0816326530612245 0 0 0 0 0 0 0 0.0204081632653061 0 0 0 0 0 0 0 0 0 0 0 0 0.0204081632653061 0 0 0 0.0816326530612245 0 0 0.0204081632653061 0 0 0 0.204081632653061 0 0 0 0 0 0 0 0.0204081632653061 0
"648" 0 0 0.102564102564103 0.0256410256410256 0 0 0.0192307692307692 0 0.00641025641025641 0 0.0128205128205128 0.0128205128205128 0 0 0.0256410256410256 0 0 0.00641025641025641 0 0 0 0.00641025641025641 0 0.0384615384615385 0 0 0 0.00641025641025641 0 0.00641025641025641 0.166666666666667 0 0 0 0 0 0 0 0 0 0.00641025641025641 0 0 0.00641025641025641 0 0.00641025641025641 0 0.0128205128205128 0.00641025641025641 0.0448717948717949 0.0384615384615385 0.00641025641025641 0.00641025641025641 0 0.153846153846154 0.0705128205128205 0 0.0833333333333333 0 0 0 0.00641025641025641 0 0 0.0512820512820513 0.00641025641025641 0 0.032051282051282 0 0 0 0 0 0 0 0.0128205128205128 0.00641025641025641 0 0.00641025641025641 0
"649" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0140845070422535 0 0 0.0563380281690141 0 0.0140845070422535 0 0 0.028169014084507 0 0 0 0.0140845070422535 0 0 0 0 0 0.028169014084507 0 0 0 0 0 0.0140845070422535 0.0563380281690141 0 0 0.0140845070422535 0 0 0 0.0140845070422535 0 0 0 0 0.0140845070422535 0 0.0422535211267606 0.28169014084507 0 0 0 0 0 0.0140845070422535 0 0 0 0 0 0 0 0.394366197183099 0 0 0 0 0 0 0 0
"650" 0 0.0212765957446809 0.0780141843971631 0 0.0283687943262411 0 0 0.0212765957446809 0.00709219858156028 0.00709219858156028 0.0212765957446809 0 0.0425531914893617 0.113475177304965 0.0141843971631206 0 0 0.00709219858156028 0.0212765957446809 0 0 0 0 0 0 0 0.0425531914893617 0 0 0 0 0.00709219858156028 0.0212765957446809 0.0283687943262411 0 0 0 0 0 0 0 0 0 0 0 0.00709219858156028 0.0283687943262411 0.00709219858156028 0 0.0212765957446809 0.00709219858156028 0 0.0141843971631206 0.0141843971631206 0 0.00709219858156028 0.00709219858156028 0.00709219858156028 0.0354609929078014 0 0 0.00709219858156028 0.00709219858156028 0 0.00709219858156028 0 0 0.0212765957446809 0.099290780141844 0 0.00709219858156028 0.00709219858156028 0.00709219858156028 0.00709219858156028 0 0 0 0.0141843971631206 0.177304964539007 0
