"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80"
"636" 0 0 0.0909090909090909 0.545454545454545 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0
"637" 0 0 0.0277777777777778 0 0 0 0 0 0 0 0 0.0833333333333333 0 0.0555555555555556 0 0.0555555555555556 0.0277777777777778 0 0 0 0 0 0 0 0 0.0555555555555556 0.0833333333333333 0.277777777777778 0 0 0 0 0 0 0 0 0.0555555555555556 0 0.0277777777777778 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0 0 0 0 0.0277777777777778 0 0.0277777777777778 0 0.111111111111111 0 0 0 0 0
"638" 0.0232558139534884 0.0116279069767442 0 0 0 0 0 0 0.0116279069767442 0 0.0930232558139535 0 0.0348837209302326 0 0.0116279069767442 0 0 0 0.0116279069767442 0 0 0 0.116279069767442 0.104651162790698 0 0.0116279069767442 0.104651162790698 0 0 0 0 0 0.0116279069767442 0 0 0 0 0 0 0.0116279069767442 0 0.0116279069767442 0 0 0.0116279069767442 0.0116279069767442 0 0 0 0.0348837209302326 0.0581395348837209 0.0232558139534884 0 0.0116279069767442 0 0.0116279069767442 0.0697674418604651 0 0 0 0.0232558139534884 0.0116279069767442 0.0930232558139535 0 0 0.0116279069767442 0.0116279069767442 0 0 0 0 0 0 0 0.0116279069767442 0.0116279069767442 0 0 0.0232558139534884 0
"639" 0 0 0 0 0 0.0333333333333333 0 0 0 0.1 0.0333333333333333 0 0 0.0333333333333333 0 0.0333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333333333333333 0.0333333333333333 0.1 0.2 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133333333333333
"640" 0 0.040650406504065 0.016260162601626 0 0.0894308943089431 0.040650406504065 0.016260162601626 0 0.00813008130081301 0 0.154471544715447 0 0 0 0.00813008130081301 0.00813008130081301 0 0 0 0 0.016260162601626 0 0.024390243902439 0 0 0 0.00813008130081301 0 0 0 0 0 0.00813008130081301 0.105691056910569 0 0.00813008130081301 0 0.00813008130081301 0 0 0.016260162601626 0 0.016260162601626 0 0.016260162601626 0 0 0 0 0 0 0.016260162601626 0 0 0 0 0 0 0.016260162601626 0 0.0650406504065041 0 0.00813008130081301 0 0 0 0 0.032520325203252 0 0 0 0.0975609756097561 0.016260162601626 0.040650406504065 0.016260162601626 0 0 0 0.0731707317073171 0.00813008130081301
"641" 0.0169491525423729 0 0 0 0 0.127118644067797 0.00847457627118644 0.0423728813559322 0 0 0 0 0.0169491525423729 0 0.169491525423729 0 0 0 0 0 0.00847457627118644 0 0.00847457627118644 0.00847457627118644 0.00847457627118644 0 0 0 0 0 0.00847457627118644 0 0 0.00847457627118644 0.00847457627118644 0.00847457627118644 0 0 0.0254237288135593 0.0169491525423729 0 0.203389830508475 0 0 0 0 0 0 0 0 0 0.0593220338983051 0 0 0.0254237288135593 0.0169491525423729 0 0 0 0 0 0 0.0254237288135593 0 0 0.00847457627118644 0 0 0.0423728813559322 0.00847457627118644 0 0.00847457627118644 0 0 0 0 0 0.00847457627118644 0.101694915254237 0
"642" 0 0 0.0188679245283019 0 0 0.0377358490566038 0 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.226415094339623 0 0.0188679245283019 0 0 0 0.0188679245283019 0.207547169811321 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0188679245283019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.207547169811321 0.0188679245283019 0 0.0566037735849057 0.0188679245283019 0 0.0377358490566038 0 0 0.0188679245283019 0 0
"643" 0 0 0.0754716981132075 0 0.0188679245283019 0 0.0188679245283019 0 0 0 0 0.0943396226415094 0 0.0754716981132075 0 0.169811320754717 0 0 0 0 0 0 0 0 0 0 0 0.0566037735849057 0.132075471698113 0 0 0 0 0.0188679245283019 0 0.0377358490566038 0.169811320754717 0 0.0566037735849057 0 0 0 0 0 0 0.0188679245283019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0566037735849057 0 0 0 0 0
"644" 0 0.0125 0 0.40625 0 0 0 0.025 0 0.0125 0.00625 0 0.00625 0 0.03125 0.00625 0 0 0 0 0 0.0125 0 0 0.00625 0 0 0 0 0 0.0125 0 0.025 0.0125 0 0 0 0.00625 0 0 0 0 0 0 0 0 0 0.00625 0 0.00625 0 0 0 0 0 0.00625 0 0 0 0.00625 0.0125 0.00625 0.00625 0.00625 0 0 0 0 0 0 0 0 0 0.0875 0 0.00625 0.19375 0.00625 0.06875 0
"645" 0 0.00900900900900901 0.018018018018018 0.00900900900900901 0.027027027027027 0 0.018018018018018 0 0.036036036036036 0 0.279279279279279 0 0.00900900900900901 0.00900900900900901 0 0.00900900900900901 0.00900900900900901 0 0 0 0 0 0 0.00900900900900901 0 0 0.00900900900900901 0 0.018018018018018 0 0 0 0 0.045045045045045 0 0 0 0 0 0 0 0.027027027027027 0.0810810810810811 0 0 0 0 0 0 0 0 0.027027027027027 0.00900900900900901 0 0 0 0 0 0 0.036036036036036 0.0810810810810811 0 0 0.00900900900900901 0 0.0540540540540541 0 0 0 0 0 0 0 0.0540540540540541 0 0 0.027027027027027 0.00900900900900901 0.0720720720720721 0
"646" 0.027027027027027 0.027027027027027 0 0 0.243243243243243 0.027027027027027 0 0 0 0 0 0 0 0 0 0 0 0 0.027027027027027 0.135135135135135 0 0 0 0 0 0 0.216216216216216 0 0 0 0 0 0 0 0 0.108108108108108 0 0 0 0.027027027027027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.027027027027027 0 0 0 0 0 0.0540540540540541 0 0.027027027027027 0 0 0 0 0 0.0540540540540541 0 0 0 0 0 0 0
"647" 0 0 0 0.272727272727273 0 0 0.121212121212121 0.0303030303030303 0 0 0 0.0303030303030303 0 0 0.0303030303030303 0 0 0.0303030303030303 0 0 0 0 0 0 0 0 0.0303030303030303 0 0.121212121212121 0 0 0.0303030303030303 0 0 0 0 0 0 0 0 0 0 0.0303030303030303 0 0 0 0.0303030303030303 0 0 0 0 0 0 0 0.0303030303030303 0 0 0 0 0 0 0 0.0606060606060606 0 0 0 0.0606060606060606 0 0 0 0 0 0.0303030303030303 0.0303030303030303 0 0 0 0 0.0303030303030303 0
"648" 0 0 0 0.0652173913043478 0.0217391304347826 0 0 0 0 0 0.0652173913043478 0 0.0217391304347826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0217391304347826 0 0 0 0 0.0217391304347826 0 0 0 0.478260869565217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434782608695652 0 0 0.0434782608695652 0 0.0434782608695652 0 0.0217391304347826 0 0 0 0 0 0.152173913043478 0 0 0 0 0 0
"649" 0 0.0125 0.0125 0 0 0 0 0 0.0125 0.2625 0 0.025 0 0.025 0 0 0 0 0.0375 0 0.0875 0 0.0125 0.0125 0 0 0 0.025 0.05 0.0375 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0.0125 0 0 0.025 0 0.025 0.025 0 0 0.0125 0 0 0 0 0 0 0.0125 0 0.0125 0 0.0125 0 0 0 0 0.0125 0 0.0625 0 0.0125 0.05 0 0 0 0.0125 0 0
"650" 0 0 0 0.037037037037037 0 0 0 0 0.0740740740740741 0 0 0.0740740740740741 0 0.037037037037037 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0740740740740741 0 0 0 0 0 0 0 0 0.148148148148148 0 0.037037037037037 0 0 0 0 0.037037037037037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.037037037037037 0 0.037037037037037 0 0 0 0 0 0.37037037037037 0 0 0 0 0 0 0.037037037037037 0 0
"651" 0 0 0.0476190476190476 0 0 0.0476190476190476 0.0476190476190476 0 0 0.238095238095238 0 0 0 0 0 0 0 0 0.0476190476190476 0 0 0 0 0 0 0.238095238095238 0 0 0.19047619047619 0 0 0 0 0 0 0 0.0476190476190476 0 0.0476190476190476 0 0 0 0 0 0 0 0.0476190476190476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"652" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0645161290322581 0 0 0 0 0 0 0 0 0 0 0 0 0 0.354838709677419 0 0 0 0 0 0 0 0 0.0645161290322581 0 0 0 0 0 0 0 0 0 0.0967741935483871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0645161290322581 0 0 0 0 0 0.290322580645161 0 0 0 0 0 0 0.0645161290322581 0 0
"653" 0 0.032258064516129 0 0 0 0.032258064516129 0 0 0 0 0 0 0.032258064516129 0 0 0.032258064516129 0 0 0 0.0967741935483871 0 0 0 0.032258064516129 0 0.0645161290322581 0 0 0.0645161290322581 0 0 0 0 0 0 0 0 0.032258064516129 0 0 0.032258064516129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.032258064516129 0 0 0 0 0.0645161290322581 0.032258064516129 0 0 0 0 0 0 0 0 0.193548387096774 0 0 0 0.225806451612903 0 0
"654" 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0.846153846153846
"655" 0 0 0 0.0192307692307692 0 0 0 0 0 0.0576923076923077 0 0.0961538461538462 0 0 0 0.269230769230769 0 0 0.0192307692307692 0 0 0 0 0 0 0 0 0.0576923076923077 0.0192307692307692 0 0 0 0 0 0 0.0192307692307692 0.0384615384615385 0 0 0 0 0 0 0.0192307692307692 0 0.0192307692307692 0 0.0384615384615385 0 0 0 0 0 0.0192307692307692 0.0192307692307692 0 0 0 0 0 0 0 0 0 0.0384615384615385 0.0384615384615385 0 0 0 0 0.0192307692307692 0 0 0 0.192307692307692 0 0 0 0 0
"656" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212765957446809 0 0 0.0425531914893617 0 0.0212765957446809 0.0212765957446809 0 0 0 0.0425531914893617 0 0.212765957446809 0.0638297872340425 0 0 0 0 0 0 0.0851063829787234 0.0425531914893617 0.0425531914893617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212765957446809 0 0 0 0 0 0 0 0.0425531914893617 0 0.0851063829787234 0.0425531914893617 0 0 0 0 0 0 0 0.191489361702128 0 0 0.0212765957446809 0 0
"657" 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153846153846154 0 0.692307692307692
"658" 0 0 0.0285714285714286 0 0 0 0 0 0 0 0 0.0571428571428571 0 0.0285714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0.285714285714286 0 0 0 0 0 0 0 0 0 0 0.0285714285714286 0 0 0 0 0 0 0 0.171428571428571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0285714285714286 0 0 0 0 0 0.314285714285714 0.0285714285714286 0 0 0.0285714285714286 0 0 0 0 0
"659" 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153846153846154 0 0.0769230769230769 0 0 0 0 0 0 0 0.153846153846154 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0769230769230769 0 0.307692307692308
"660" 0 0 0 0.344262295081967 0.0245901639344262 0.0163934426229508 0.0245901639344262 0.0327868852459016 0 0 0.00819672131147541 0 0 0 0.0163934426229508 0 0 0 0 0 0 0.0901639344262295 0 0 0 0 0 0 0.0737704918032787 0 0 0.0245901639344262 0.00819672131147541 0.00819672131147541 0 0 0 0 0 0 0 0 0.0163934426229508 0 0 0.0163934426229508 0 0 0 0 0 0.0163934426229508 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0327868852459016 0 0.0327868852459016 0 0 0 0.0163934426229508 0 0 0.00819672131147541 0 0.114754098360656 0.0163934426229508 0.0573770491803279 0
"661" 0 0 0 0.214285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.642857142857143
"662" 0 0 0 0 0 0.0476190476190476 0 0 0.019047619047619 0 0 0.00952380952380952 0 0.0380952380952381 0 0 0 0 0 0.00952380952380952 0.0285714285714286 0 0 0 0.0857142857142857 0.00952380952380952 0 0 0.00952380952380952 0 0 0 0.39047619047619 0 0 0 0 0 0.019047619047619 0.00952380952380952 0 0.0285714285714286 0 0 0 0 0.00952380952380952 0 0.00952380952380952 0 0.0380952380952381 0 0 0 0.00952380952380952 0 0 0 0 0 0.019047619047619 0.00952380952380952 0 0.0571428571428571 0 0 0 0 0 0 0 0.00952380952380952 0 0.0380952380952381 0.0285714285714286 0.00952380952380952 0.0571428571428571 0 0 0
"663" 0 0 0.0272727272727273 0 0 0 0 0.0272727272727273 0 0.0272727272727273 0 0.0181818181818182 0.0181818181818182 0.00909090909090909 0 0.0727272727272727 0 0 0 0 0.00909090909090909 0 0 0 0.0727272727272727 0.00909090909090909 0.0363636363636364 0 0.00909090909090909 0 0 0.00909090909090909 0.0181818181818182 0.0272727272727273 0.0181818181818182 0.0181818181818182 0 0.0181818181818182 0 0 0.254545454545455 0 0.00909090909090909 0 0 0 0 0.0272727272727273 0 0.00909090909090909 0.0363636363636364 0 0 0.0181818181818182 0 0 0.00909090909090909 0 0 0 0 0 0.0181818181818182 0.0181818181818182 0.0181818181818182 0 0 0 0 0.00909090909090909 0.0181818181818182 0 0.0272727272727273 0 0.0454545454545455 0 0 0 0.0363636363636364 0
"664" 0 0 0.131578947368421 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263157894736842 0 0 0.105263157894737 0.0263157894736842 0 0 0 0 0.0526315789473684 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0.0263157894736842 0 0.0526315789473684 0 0 0.0263157894736842 0 0 0.0263157894736842 0 0 0.0263157894736842 0.0263157894736842 0.0263157894736842 0 0.0263157894736842 0 0 0 0 0 0 0 0 0 0.0526315789473684 0.157894736842105 0 0 0 0 0 0 0.0263157894736842 0.0263157894736842 0 0 0.0526315789473684 0.0526315789473684 0 0 0
"665" 0 0 0 0 0 0 0 0 0.0476190476190476 0.19047619047619 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0952380952380952 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0 0 0 0 0 0 0 0 0.0476190476190476 0 0 0 0 0 0 0.0476190476190476 0 0 0 0 0 0 0 0.0476190476190476 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0.0476190476190476 0 0
"666" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0.166666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5
"667" 0 0.0256410256410256 0 0 0 0.0128205128205128 0.0512820512820513 0.0384615384615385 0 0 0 0.0128205128205128 0 0.0128205128205128 0 0.0128205128205128 0 0 0 0 0.179487179487179 0.0128205128205128 0 0 0.0256410256410256 0.0128205128205128 0 0.0128205128205128 0.0641025641025641 0 0.0128205128205128 0 0 0.0128205128205128 0 0.0128205128205128 0 0 0.0128205128205128 0 0.0384615384615385 0 0 0 0.0128205128205128 0 0.0641025641025641 0 0 0.0128205128205128 0 0 0.0128205128205128 0.0512820512820513 0 0 0 0 0.0641025641025641 0 0.0384615384615385 0.0128205128205128 0 0 0 0.0512820512820513 0 0 0 0 0 0 0 0.0512820512820513 0 0 0.0384615384615385 0 0.0256410256410256 0
"668" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.727272727272727 0 0 0 0 0 0 0 0 0 0 0 0 0.181818181818182 0 0 0 0 0
"669" 0.0697674418604651 0 0 0 0.0930232558139535 0 0 0 0.0232558139534884 0 0.0232558139534884 0 0 0.0232558139534884 0 0.0465116279069767 0 0 0 0 0 0 0 0 0 0.0232558139534884 0 0 0 0 0 0.0232558139534884 0.0232558139534884 0 0 0 0 0 0.0232558139534884 0 0 0 0 0 0 0 0 0 0 0.0232558139534884 0 0.0697674418604651 0.0232558139534884 0 0 0 0.0232558139534884 0 0.0930232558139535 0 0 0 0 0 0 0.186046511627907 0.0465116279069767 0 0 0 0 0 0.0465116279069767 0 0 0 0.116279069767442 0 0 0
"670" 0 0 0 0 0.03125 0 0.03125 0 0 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09375 0 0 0 0 0 0 0.03125 0 0.125 0.09375 0 0 0 0 0 0 0 0 0 0 0 0 0.03125 0 0 0 0 0 0 0.03125 0 0 0 0 0 0.0625 0.03125 0 0 0.125 0 0 0.03125 0 0 0.15625 0.0625 0 0 0 0 0
"671" 0.0639269406392694 0.0136986301369863 0.0091324200913242 0.0045662100456621 0.0273972602739726 0 0 0.0136986301369863 0.0684931506849315 0 0.0091324200913242 0 0.0045662100456621 0 0.0730593607305936 0 0.0045662100456621 0 0.0228310502283105 0 0.0365296803652968 0.0182648401826484 0 0.0091324200913242 0.0273972602739726 0.0091324200913242 0 0 0 0 0 0 0.0410958904109589 0.0228310502283105 0.0136986301369863 0 0.0045662100456621 0 0.0136986301369863 0 0 0.0045662100456621 0.0045662100456621 0 0.0091324200913242 0 0 0.0228310502283105 0.0091324200913242 0 0 0.0045662100456621 0 0 0 0.0045662100456621 0.0045662100456621 0.0045662100456621 0.0091324200913242 0.0045662100456621 0.0182648401826484 0 0 0 0.0045662100456621 0.0045662100456621 0.0045662100456621 0.0045662100456621 0.0091324200913242 0 0 0.0182648401826484 0.105022831050228 0.127853881278539 0.0091324200913242 0 0.0136986301369863 0 0.0730593607305936 0.0136986301369863
"672" 0.0408163265306122 0 0.00408163265306122 0.00408163265306122 0 0.00816326530612245 0 0.0163265306122449 0 0 0 0 0 0 0.0285714285714286 0.00816326530612245 0.00816326530612245 0 0 0 0 0 0.102040816326531 0.00816326530612245 0 0.0122448979591837 0 0 0.00816326530612245 0.00408163265306122 0 0.00408163265306122 0 0 0.0122448979591837 0 0 0 0 0.0530612244897959 0 0.0163265306122449 0.0163265306122449 0.0204081632653061 0.269387755102041 0 0 0.00816326530612245 0 0 0 0.285714285714286 0.00408163265306122 0.00408163265306122 0 0.00408163265306122 0 0.00408163265306122 0 0 0 0 0 0 0.00408163265306122 0 0.00816326530612245 0 0.0204081632653061 0.00408163265306122 0 0.00816326530612245 0 0 0 0 0 0 0 0
"673" 0 0 0 0 0 0 0 0 0.0769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153846153846154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.769230769230769
"674" 0.0144927536231884 0 0.0289855072463768 0 0.0289855072463768 0 0 0 0 0.0579710144927536 0 0.0289855072463768 0.0434782608695652 0 0 0.0289855072463768 0 0.0144927536231884 0.0289855072463768 0 0.0579710144927536 0 0 0 0 0 0.0144927536231884 0.0144927536231884 0.0144927536231884 0.0144927536231884 0 0 0.0144927536231884 0 0 0.173913043478261 0 0.0144927536231884 0.0144927536231884 0 0 0 0.0289855072463768 0 0 0.0144927536231884 0.0579710144927536 0 0.072463768115942 0 0 0 0 0 0 0 0 0.0289855072463768 0.0144927536231884 0.0289855072463768 0.0144927536231884 0 0.0144927536231884 0 0 0 0 0 0.0434782608695652 0 0.0579710144927536 0 0.0144927536231884 0 0 0 0 0 0 0
"675" 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0.583333333333333
"676" 0 0 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.454545454545455 0 0 0 0 0 0 0 0 0 0 0.0909090909090909 0 0 0 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.272727272727273
"677" 0 0 0 0 0 0.0185185185185185 0 0 0.0185185185185185 0 0 0.0185185185185185 0 0 0 0.0185185185185185 0 0 0 0 0.0185185185185185 0 0 0 0 0 0 0 0 0 0 0 0 0.0185185185185185 0 0 0 0 0 0 0.0185185185185185 0.037037037037037 0 0.0185185185185185 0 0 0 0.0740740740740741 0.0185185185185185 0 0.0185185185185185 0 0.0185185185185185 0 0 0 0 0 0 0 0 0 0 0.611111111111111 0 0 0 0 0 0 0 0 0.037037037037037 0 0.0185185185185185 0 0 0.0185185185185185 0 0
"678" 0.0906921241050119 0 0 0.329355608591885 0.00954653937947494 0 0.00715990453460621 0.143198090692124 0.00238663484486874 0 0.00477326968973747 0.00238663484486874 0.00238663484486874 0.00238663484486874 0.035799522673031 0 0.00238663484486874 0 0 0 0 0.0190930787589499 0 0.00238663484486874 0 0 0.00954653937947494 0 0.0262529832935561 0.00238663484486874 0.00477326968973747 0 0.0501193317422434 0.00715990453460621 0 0 0 0 0.00238663484486874 0 0.00238663484486874 0.00477326968973747 0.00477326968973747 0 0.0190930787589499 0 0 0.00238663484486874 0 0.00238663484486874 0.0167064439140811 0 0 0 0 0 0 0.00477326968973747 0.00477326968973747 0.00954653937947494 0.00477326968973747 0 0 0.00238663484486874 0 0.0262529832935561 0 0 0.0119331742243437 0 0 0.00954653937947494 0 0 0 0.00477326968973747 0.0954653937947494 0 0.0167064439140811 0
"679" 0 0.0434782608695652 0 0 0 0 0 0 0 0 0 0 0 0.173913043478261 0 0.0434782608695652 0 0.0434782608695652 0 0 0 0 0 0.0434782608695652 0 0 0 0 0 0 0 0 0 0 0 0 0.130434782608696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0434782608695652 0.0869565217391304 0 0 0 0 0 0 0 0 0 0 0 0.391304347826087 0 0 0 0 0 0 0 0 0
"680" 0.0721649484536082 0 0 0 0 0 0 0 0 0.0309278350515464 0 0 0 0 0.0618556701030928 0.0103092783505155 0.0103092783505155 0 0 0 0 0 0.0103092783505155 0 0 0 0 0 0 0 0.0103092783505155 0.0412371134020619 0 0 0 0 0 0 0.0309278350515464 0.0309278350515464 0 0.0103092783505155 0.0412371134020619 0 0.0515463917525773 0.185567010309278 0.0103092783505155 0.0103092783505155 0 0.0103092783505155 0.0103092783505155 0.268041237113402 0 0 0.0103092783505155 0 0 0 0 0 0.0103092783505155 0 0 0 0 0.0103092783505155 0.0103092783505155 0.0103092783505155 0 0 0 0 0.0103092783505155 0 0 0.0103092783505155 0.0103092783505155 0 0.0103092783505155 0
"681" 0.0128205128205128 0 0.0384615384615385 0 0 0 0 0.0512820512820513 0 0 0.0256410256410256 0 0 0 0.0641025641025641 0 0 0 0 0 0 0 0.0384615384615385 0 0 0 0 0 0 0 0.0256410256410256 0 0 0 0 0 0 0 0 0.0256410256410256 0.0128205128205128 0.243589743589744 0 0 0.102564102564103 0 0 0 0 0.0128205128205128 0 0.243589743589744 0 0 0.0128205128205128 0 0 0 0 0 0 0.0128205128205128 0.0128205128205128 0 0 0 0.0128205128205128 0 0 0 0 0 0 0 0 0 0.0384615384615385 0.0128205128205128 0 0
"682" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0555555555555556 0 0 0 0 0 0 0 0 0 0.0555555555555556 0.111111111111111 0 0 0.0277777777777778 0 0 0 0 0 0 0.305555555555556 0.0277777777777778 0.0277777777777778 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0 0.0277777777777778 0.0277777777777778 0 0 0 0 0 0 0 0 0 0 0.0277777777777778 0 0 0 0 0 0 0 0 0.0277777777777778 0.25 0 0 0 0 0
"683" 0 0 0 0 0 0 0.106060606060606 0.0454545454545455 0 0 0 0 0 0 0 0 0.0151515151515152 0 0 0 0.227272727272727 0 0 0 0.0454545454545455 0 0 0.0151515151515152 0.0454545454545455 0 0 0 0 0.0606060606060606 0 0 0 0 0.0151515151515152 0 0.0151515151515152 0 0 0 0 0 0.0606060606060606 0.0151515151515152 0 0.0151515151515152 0 0 0 0.0909090909090909 0 0.0151515151515152 0 0.0151515151515152 0.0909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0454545454545455 0 0.0151515151515152 0 0.0454545454545455 0
"684" 0 0 0.111111111111111 0 0 0.037037037037037 0 0 0 0 0.037037037037037 0 0 0.185185185185185 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148148148148148 0 0 0 0 0 0 0 0 0.148148148148148 0 0 0 0 0 0 0 0 0 0.037037037037037 0 0 0 0 0 0 0 0 0 0.037037037037037 0 0.037037037037037 0 0 0 0 0 0 0 0 0.037037037037037 0 0 0.111111111111111 0 0 0.0740740740740741 0 0 0 0 0 0
"685" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0 0 0 0 0 0 0 0.2 0 0.15 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
